,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,Churn,Age_Group,Charges_Per_Tenure,renewal,Total_Services_Added,average_charge_per_service
847,0.21428571428571427,0.0,1.0,0.0,0.5,0.3333333333333333,0.019736842105263164,0.04837622961864978,0.0,0.0,0.0,0.0,0.0,1.0,0.008777097078228085,0.014084507042253521,0.14285714285714285,0.03517001072139685
848,0.2714285714285714,0.0,1.0,1.0,0.0,0.6666666666666666,0.4342105263157895,0.2282711224902304,0.0,0.0,1.0,1.0,0.0,0.0,0.06729500471253534,0.28169014084507044,0.5714285714285714,0.06486445091131873
849,1.0,1.0,1.0,1.0,0.0,1.0,0.1644736842105263,0.42137178277860127,0.0,0.0,0.0,1.0,0.0,0.0,0.02850088277070529,1.0,0.5714285714285714,0.11973502833512024
850,0.6,0.0,0.0,1.0,1.0,0.6666666666666666,0.07894736842105263,0.18083816197277994,1.0,0.0,0.0,1.0,0.0,0.0,0.016526751857615676,0.014084507042253521,0.42857142857142855,0.06436667177209374
851,0.35714285714285715,1.0,1.0,1.0,1.0,0.0,0.1513157894736842,0.14472443066972107,1.0,1.0,0.0,1.0,0.0,1.0,0.02624519683897629,0.014084507042253521,0.8571428571428571,0.029221276502636586
852,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3157894736842105,0.646678345236491,0.0,0.0,1.0,0.0,0.0,0.5,0.05069626050364391,1.0,0.2857142857142857,0.3066191861949252
853,0.45714285714285713,0.0,1.0,1.0,0.5,1.0,0.032894736842105254,0.10672416116426356,0.0,0.0,1.0,0.0,0.0,0.5,0.009824922171764772,0.028169014084507043,0.42857142857142855,0.0380418134476949
854,0.35714285714285715,1.0,0.0,1.0,1.0,0.0,0.5855263157894737,0.37838566230966175,0.0,1.0,0.0,0.0,0.0,0.5,0.08910316827376205,0.014084507042253521,0.42857142857142855,0.13453438505130955
855,0.6285714285714286,0.0,0.0,1.0,0.0,0.6666666666666666,0.368421052631579,0.4565422449804608,1.0,1.0,1.0,1.0,0.0,0.5,0.058058435438265776,0.6338028169014085,0.7142857142857142,0.10801807321182418
856,0.8857142857142858,1.0,1.0,1.0,0.0,1.0,0.19736842105263155,0.41611642635763374,0.0,0.0,1.0,1.0,0.0,0.5,0.03321215385305866,0.8873239436619719,0.7142857142857142,0.09844539745749732
857,0.9428571428571428,1.0,1.0,1.0,0.0,0.0,0.45394736842105265,0.8007007141894623,1.0,1.0,0.0,0.0,0.0,0.0,0.07058955927244082,0.943661971830986,0.7142857142857142,0.18951345280032675
858,0.7285714285714286,0.0,1.0,1.0,0.0,0.6666666666666666,0.5328947368421053,0.6996361676323946,0.0,1.0,1.0,0.0,0.0,0.5,0.0811643587326905,0.7323943661971831,0.5714285714285714,0.19880533006586001
859,0.9571428571428572,0.0,1.0,0.0,1.0,0.6666666666666666,0.4078947368421053,0.7438350626600189,1.0,1.0,0.0,0.0,0.0,0.5,0.06350834395963852,0.028169014084507043,0.42857142857142855,0.2643398682799816
860,0.35714285714285715,1.0,1.0,1.0,0.0,0.6666666666666666,0.13815789473684212,0.14000808516372457,0.0,1.0,1.0,0.0,0.0,0.5,0.02497643732327992,0.36619718309859156,0.7142857142857142,0.03306402205544494
861,0.014285714285714285,1.0,0.0,1.0,0.0,0.0,0.07894736842105263,0.007141894623366124,1.0,0.0,1.0,0.0,0.0,0.0,0.01837888784165881,0.028169014084507043,0.5714285714285714,0.002029407259917292
862,0.1857142857142857,0.0,1.0,1.0,0.0,0.3333333333333333,0.5657894736842105,0.19822126398059559,0.0,1.0,1.0,0.0,0.0,1.0,0.0867779722633634,0.1971830985915493,0.5714285714285714,0.056325624138459186
863,0.41428571428571426,1.0,1.0,1.0,0.0,0.3333333333333333,0.15789473684210528,0.17463953645061311,1.0,1.0,1.0,0.0,0.0,0.0,0.02796104304115614,0.4225352112676056,0.8571428571428571,0.03529308798109533
864,0.6857142857142857,1.0,1.0,1.0,0.0,0.3333333333333333,0.019736842105263164,0.1427031397385797,1.0,0.0,1.0,0.0,0.0,0.0,0.007443882359729939,0.6901408450704225,0.7142857142857142,0.03370220043906673
865,0.15714285714285714,0.0,0.0,1.0,0.5,0.3333333333333333,0.4276315789473685,0.1370435251313839,0.0,1.0,1.0,1.0,0.0,1.0,0.06778196669808358,0.014084507042253521,0.5714285714285714,0.03894164496860162
866,0.6142857142857143,0.0,1.0,1.0,0.0,0.3333333333333333,0.10526315789473684,0.20522840587521896,1.0,0.0,1.0,0.0,0.0,0.0,0.019728386599263126,0.619718309859155,0.5714285714285714,0.058316740695359165
867,0.45714285714285713,1.0,1.0,0.0,0.5,1.0,0.6578947368421053,0.5293087185015496,0.0,0.0,1.0,1.0,0.0,0.5,0.09939165452831805,0.028169014084507043,0.5714285714285714,0.15040588145198347
868,0.17142857142857143,1.0,1.0,1.0,0.5,1.0,0.5723684210526315,0.18582401293626194,1.0,0.0,0.0,1.0,0.0,0.5,0.08779815848618865,0.014084507042253521,0.7142857142857142,0.043913054577015366
869,0.35714285714285715,0.0,1.0,0.0,0.0,1.0,0.4013157894736842,0.28230696671607597,0.0,0.0,0.0,1.0,0.0,0.5,0.06325672442543319,0.36619718309859156,0.2857142857142857,0.1340557512635932
870,0.2857142857142857,1.0,0.0,0.0,0.5,0.3333333333333333,0.5526315789473684,0.29187441045681173,1.0,1.0,1.0,1.0,0.0,1.0,0.08464611103630897,0.014084507042253521,0.7142857142857142,0.0690253739725328
871,0.3857142857142857,1.0,1.0,1.0,0.5,0.6666666666666666,0.3157894736842105,0.9999999999999999,1.0,1.0,1.0,0.0,0.0,1.0,0.23707418877070147,0.028169014084507043,0.8571428571428571,0.2028149136818152
872,0.6714285714285715,0.0,0.0,1.0,0.0,0.6666666666666666,0.5197368421052632,0.6364371378520415,0.0,1.0,0.0,0.0,0.0,0.5,0.07981856738925541,0.676056338028169,0.2857142857142857,0.3017690304793996
873,0.5571428571428572,0.0,1.0,1.0,0.0,0.3333333333333333,0.4276315789473685,0.4541166958630912,1.0,1.0,0.0,0.0,0.0,0.5,0.06654099905749293,0.5633802816901409,0.5714285714285714,0.12903966916832593
874,0.9285714285714286,1.0,1.0,1.0,0.5,0.6666666666666666,0.019736842105263164,0.19956879126802318,1.0,0.0,0.0,1.0,0.0,0.5,0.008154114186159425,0.07042253521126761,0.7142857142857142,0.047167764333486496
875,0.3142857142857143,1.0,0.0,0.0,1.0,0.3333333333333333,0.625,0.35386066567847996,0.0,1.0,1.0,1.0,0.0,0.5,0.09498832110806048,0.0,0.5714285714285714,0.10055138612344923
876,0.6714285714285715,1.0,1.0,0.0,0.0,0.0,0.5723684210526315,0.6848133674706912,0.0,0.0,0.0,0.0,0.0,0.5,0.08686773484134465,0.676056338028169,0.2857142857142857,0.3246796344514219
877,0.014285714285714285,1.0,1.0,1.0,0.0,0.6666666666666666,0.631578947368421,0.03004985850963482,1.0,1.0,0.0,1.0,1.0,0.0,0.09849198868991517,0.028169014084507043,0.8571428571428571,0.005945999168544734
878,0.2714285714285714,1.0,1.0,1.0,0.0,0.0,0.48684210526315785,0.24969680636032876,0.0,1.0,0.0,0.0,0.0,0.0,0.0747879359095193,0.28169014084507044,0.5714285714285714,0.0709526726910706
879,0.8285714285714286,1.0,1.0,1.0,0.0,0.3333333333333333,0.2763157894736842,0.4824147688990702,0.0,1.0,1.0,0.0,0.0,1.0,0.044217958753334716,0.8309859154929577,0.7142857142857142,0.11414458569459335
880,0.6428571428571429,0.0,1.0,1.0,0.0,0.6666666666666666,0.13815789473684212,0.24969680636032876,1.0,1.0,0.0,0.0,0.0,0.5,0.025058394459697576,0.647887323943662,0.5714285714285714,0.0709526726910706
881,0.028571428571428574,1.0,0.0,0.0,0.0,0.0,0.11842105263157895,0.01266675650181916,0.0,0.0,1.0,0.0,0.0,0.5,0.02073515551366635,0.04225352112676056,0.2857142857142857,0.006356256700873028
882,0.7714285714285715,1.0,0.0,1.0,0.0,0.3333333333333333,0.09868421052631579,0.25198760274895565,0.0,0.0,1.0,0.0,0.0,0.5,0.01909005226630109,0.7746478873239436,0.42857142857142855,0.08963853576351662
883,0.15714285714285714,0.0,1.0,1.0,0.0,0.6666666666666666,0.1513157894736842,0.06508556798275164,1.0,0.0,0.0,1.0,0.0,0.5,0.025840402136349354,0.16901408450704225,0.5714285714285714,0.018494409557359474
884,0.5571428571428572,1.0,1.0,0.0,0.0,0.6666666666666666,0.368421052631579,0.40277590621210074,1.0,0.0,1.0,0.0,0.0,1.0,0.0575636192271442,0.5633802816901409,0.5714285714285714,0.11445091131873182
885,0.9285714285714286,1.0,1.0,1.0,0.0,0.6666666666666666,0.45394736842105265,0.7860126667565017,1.0,0.0,0.0,0.0,0.0,0.5,0.07030245908662497,0.9295774647887324,0.5714285714285714,0.22334967069995407
886,0.21428571428571427,0.0,1.0,1.0,0.0,0.6666666666666666,0.21052631578947364,0.10780218299420562,0.0,0.0,0.0,1.0,0.0,0.5,0.034754948162111214,0.22535211267605634,0.42857142857142855,0.03842472047786798
887,0.4714285714285714,0.0,1.0,1.0,0.0,0.6666666666666666,0.36184210526315785,0.33971162916049047,1.0,1.0,0.0,1.0,0.0,0.5,0.057077119254865,0.47887323943661975,0.7142857142857142,0.08035304028181958
888,0.6142857142857143,0.0,1.0,1.0,1.0,0.0,0.2302631578947368,0.3182859452903921,0.0,1.0,1.0,0.0,0.0,0.5,0.03770028275212064,0.014084507042253521,0.5714285714285714,0.09044264052688007
889,0.07142857142857142,0.0,1.0,0.0,1.0,0.6666666666666666,0.4605263157894737,0.0711494407761757,0.0,0.0,1.0,0.0,1.0,0.5,0.07194470625196354,0.0,0.2857142857142857,0.034053198550058714
890,0.9,1.0,1.0,0.0,0.0,0.3333333333333333,0.6513157894736842,0.9999999999999999,1.0,1.0,1.0,1.0,0.0,1.0,0.09629771442035814,0.9014084507042254,0.8571428571428571,0.2028149136818152
891,0.3,0.0,1.0,1.0,0.0,0.6666666666666666,0.45394736842105265,0.2615550464896914,0.0,1.0,0.0,0.0,0.0,0.5,0.07055950646902578,0.3098591549295775,0.42857142857142855,0.09303683565630265
892,0.24285714285714283,1.0,1.0,0.0,0.0,1.0,0.0394736842105263,0.6069262902573777,0.0,1.0,0.0,0.0,0.0,1.0,0.2233741753063148,0.2535211267605634,0.42857142857142855,0.21571067544800124
893,0.15714285714285714,1.0,0.0,1.0,0.0,0.0,0.3157894736842105,0.10605039752054977,1.0,1.0,1.0,0.0,0.0,0.5,0.04971724787935909,0.16901408450704225,0.7142857142857142,0.025022974421810385
894,0.7285714285714286,0.0,1.0,0.0,0.0,0.3333333333333333,0.5131578947368421,0.678345236491039,1.0,0.0,0.0,0.0,0.0,0.5,0.0783005872544044,0.7323943661971831,0.2857142857142857,0.3216163782100373
895,0.7142857142857143,1.0,1.0,0.0,0.0,1.0,0.36184210526315785,0.5096348201051071,0.0,1.0,0.0,0.0,0.0,0.5,0.056956995804919516,0.7183098591549296,0.42857142857142855,0.1811533159748813
896,1.0,1.0,1.0,1.0,0.5,1.0,0.631578947368421,0.9999999999999999,1.0,1.0,1.0,0.0,0.0,0.5,0.08550264831211586,0.07042253521126761,0.8571428571428571,0.2028149136818152
897,0.6714285714285715,0.0,1.0,0.0,0.0,0.3333333333333333,0.0394736842105263,0.16143376903382292,1.0,1.0,0.0,0.0,0.0,0.5,0.010603204524033929,0.676056338028169,0.42857142857142855,0.0574743452289784
898,0.2571428571428571,0.0,1.0,1.0,0.0,0.6666666666666666,0.19736842105263155,0.12410726317207922,1.0,0.0,0.0,1.0,0.0,0.5,0.03318616994890619,0.26760563380281693,0.5714285714285714,0.035265737478940115
899,0.07142857142857142,0.0,1.0,1.0,0.5,0.6666666666666666,0.1513157894736842,0.03085837488209136,1.0,0.0,0.0,0.0,0.0,0.5,0.02497643732327992,0.0,0.42857142857142855,0.011094731199264818
900,0.3714285714285714,1.0,0.0,0.0,0.5,1.0,0.506578947368421,0.34900956744374073,1.0,1.0,0.0,0.0,0.0,0.5,0.07770447167242643,0.028169014084507043,0.42857142857142855,0.12410016847909328
901,0.7428571428571429,0.0,1.0,0.0,0.0,0.0,0.3486842105263158,0.5138121546961326,0.0,0.0,1.0,0.0,0.0,0.0,0.054861024665232155,0.7464788732394366,0.2857142857142857,0.24369479756981674
902,0.6714285714285715,1.0,1.0,0.0,0.0,0.6666666666666666,0.09210526315789472,0.21654763508961056,0.0,1.0,0.0,1.0,0.0,0.5,0.018634150172792963,0.676056338028169,0.5714285714285714,0.06153315974881299
903,0.0857142857142857,1.0,1.0,0.0,0.0,1.0,0.19078947368421054,0.04285136774019674,1.0,0.0,0.0,1.0,0.0,0.0,0.03150666487141511,0.09859154929577466,0.5714285714285714,0.012176443559503754
904,0.8285714285714286,0.0,0.0,1.0,0.0,1.0,0.3486842105263158,0.5760679153752863,1.0,0.0,1.0,0.0,0.0,0.0,0.05532037252991262,0.8309859154929577,0.42857142857142855,0.204749961709297
905,0.9714285714285714,1.0,0.0,1.0,0.0,0.3333333333333333,0.6578947368421053,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.5,0.08836345258096681,0.971830985915493,0.42857142857142855,0.35532815132485834
906,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.24342105263157895,0.08314243363428109,1.0,1.0,1.0,1.0,0.0,0.0,0.040870533801730786,0.15492957746478875,0.5714285714285714,0.023625363761678665
907,0.19999999999999998,0.0,1.0,1.0,0.0,0.6666666666666666,0.10526315789473684,0.06939765530251986,1.0,1.0,0.0,1.0,0.0,0.5,0.020043983663210807,0.2112676056338028,0.7142857142857142,0.01634374840455404
908,0.9,1.0,0.0,0.0,0.5,1.0,0.32894736842105265,0.602344697480124,1.0,1.0,0.0,0.0,0.0,0.5,0.05283930254476908,0.07042253521126761,0.42857142857142855,0.21408332056976567
909,0.028571428571428574,0.0,1.0,1.0,0.5,0.6666666666666666,0.21052631578947364,0.019269640210214257,0.0,1.0,0.0,0.0,0.0,0.5,0.03612943763744895,0.0,0.42857142857142855,0.006978480624904273
910,0.9714285714285714,1.0,1.0,0.0,0.0,0.0,0.375,0.7114944077617571,1.0,1.0,0.0,0.0,0.0,0.0,0.059118414402600766,0.971830985915493,0.5714285714285714,0.20217491193138307
911,0.3142857142857143,1.0,0.0,1.0,0.0,0.0,0.3092105263157895,0.20401563131653416,1.0,1.0,1.0,0.0,0.0,0.5,0.0494201532598451,0.323943661971831,0.7142857142857142,0.04822075866646245
912,0.7428571428571429,0.0,0.0,0.0,0.0,0.0,0.45394736842105265,0.6348201051071284,1.0,1.0,1.0,1.0,0.0,0.5,0.07083029537815873,0.7464788732394366,0.5714285714285714,0.18038750191453515
913,0.5142857142857143,1.0,1.0,1.0,0.0,0.3333333333333333,0.6052631578947368,0.5542379733189596,1.0,0.0,0.0,0.0,0.0,0.0,0.09193264895432662,0.5211267605633803,0.5714285714285714,0.1574896615101853
914,0.11428571428571427,0.0,1.0,0.0,0.0,0.3333333333333333,0.13815789473684212,0.04622018595876566,0.0,1.0,0.0,0.0,0.0,0.0,0.024191014765944076,0.1267605633802817,0.2857142857142857,0.022246898453055598
915,0.19999999999999998,1.0,1.0,1.0,1.0,1.0,0.5460526315789473,0.20307236221533484,1.0,0.0,1.0,0.0,0.0,0.5,0.08237511781338361,0.0,0.7142857142857142,0.047997396232194824
916,0.028571428571428574,0.0,1.0,1.0,0.5,0.3333333333333333,0.625,0.04433364775636706,0.0,0.0,0.0,1.0,1.0,0.5,0.09456487590323594,0.0,0.42857142857142855,0.015881069076428243
917,0.9857142857142858,1.0,1.0,0.0,1.0,0.6666666666666666,0.24999999999999997,0.5387414095135427,1.0,0.0,1.0,1.0,0.0,1.0,0.04082402046586778,0.028169014084507043,0.7142857142857142,0.12748251391228876
918,0.22857142857142856,1.0,0.0,0.0,0.5,0.0,0.07894736842105263,0.0711494407761757,0.0,0.0,0.0,0.0,0.0,0.0,0.016854244053889227,0.014084507042253521,0.14285714285714285,0.05134783274620922
919,0.35714285714285715,1.0,1.0,0.0,1.0,1.0,0.5460526315789473,0.3558819566096213,0.0,0.0,0.0,0.0,0.0,1.0,0.08304937287029653,0.014084507042253521,0.2857142857142857,0.16890029100934292
920,0.2857142857142857,0.0,0.0,1.0,0.5,0.3333333333333333,0.4671052631578947,0.25064007546152806,1.0,0.0,0.0,0.0,0.0,0.5,0.0709124366051793,0.014084507042253521,0.2857142857142857,0.11905855924848113
921,0.2857142857142857,1.0,0.0,1.0,1.0,1.0,0.14473684210526314,0.11588734671877104,1.0,1.0,0.0,0.0,0.0,0.5,0.02603114761455949,0.0,0.5714285714285714,0.03293000459488436
922,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,0.29605263157894735,0.09553968467861473,0.0,0.0,1.0,1.0,0.0,0.5,0.04875332019535601,0.15492957746478875,0.5714285714285714,0.027148108439270943
923,0.5285714285714286,1.0,0.0,1.0,0.0,0.3333333333333333,0.381578947368421,0.3942864843013071,1.0,0.0,0.0,0.0,0.0,0.5,0.05972518478099112,0.5352112676056339,0.42857142857142855,0.1401822637463624
924,0.4857142857142857,0.0,1.0,0.0,0.0,0.0,0.11184210526315788,0.1750437946368414,0.0,1.0,0.0,0.0,0.0,0.0,0.022162380503568058,0.49295774647887325,0.2857142857142857,0.08325675192729873
925,0.1857142857142857,1.0,1.0,1.0,1.0,0.0,0.4736842105263158,0.17261824551947177,1.0,1.0,0.0,0.0,0.0,0.5,0.07398680490103676,0.0,0.7142857142857142,0.0407859804972686
926,0.1857142857142857,0.0,1.0,1.0,0.0,0.6666666666666666,0.45394736842105265,0.16520684543862013,1.0,0.0,0.0,0.0,0.0,0.0,0.07028409855931061,0.1971830985915493,0.42857142857142855,0.05881451983458416
927,0.12857142857142856,0.0,1.0,1.0,0.0,0.6666666666666666,0.5855263157894737,0.14310739792480798,1.0,0.0,1.0,1.0,1.0,0.0,0.0882186616399623,0.14084507042253522,0.7142857142857142,0.03379792719661
928,0.15714285714285714,0.0,0.0,1.0,0.0,0.3333333333333333,0.375,0.12370300498585095,0.0,0.0,0.0,0.0,0.0,0.5,0.060006283380458686,0.16901408450704225,0.14285714285714285,0.08868126818808393
929,0.5285714285714286,1.0,0.0,1.0,0.5,0.0,0.381578947368421,0.39280420428513674,1.0,1.0,0.0,0.0,0.0,0.0,0.05945235378739025,0.04225352112676056,0.5714285714285714,0.11161739929545106
930,0.4714285714285714,1.0,1.0,1.0,0.0,1.0,0.4078947368421053,0.372726047702466,1.0,0.0,0.0,0.0,0.0,0.5,0.06386871430947497,0.47887323943661975,0.5714285714285714,0.10591208454587227
931,0.5714285714285715,1.0,0.0,1.0,0.5,0.6666666666666666,0.18421052631578946,0.2581862282711225,0.0,1.0,0.0,0.0,0.0,0.0,0.03117169720236316,0.04225352112676056,0.42857142857142855,0.09184025118701179
932,0.12857142857142856,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.1273413286619054,1.0,0.0,0.0,0.0,1.0,0.5,0.07719132893496701,0.0,0.5714285714285714,0.03618471435135549
933,0.22857142857142856,0.0,0.0,0.0,1.0,0.6666666666666666,0.4407894736842105,0.19768225306562456,1.0,1.0,1.0,0.0,0.0,0.0,0.06891389920718523,0.0,0.42857142857142855,0.07034959411854802
934,0.22857142857142856,1.0,1.0,1.0,0.0,1.0,0.5526315789473684,0.9999999999999999,1.0,0.0,0.0,1.0,0.0,0.5,0.39901313965737095,0.23943661971830987,0.7142857142857142,0.23670674426915814
935,0.9428571428571428,0.0,1.0,1.0,0.0,0.6666666666666666,0.506578947368421,0.8740061986255221,0.0,1.0,1.0,1.0,0.0,0.5,0.07824215398033396,0.943661971830986,0.7142857142857142,0.20687190483483942
936,0.8714285714285714,1.0,1.0,0.0,0.0,0.6666666666666666,0.42105263157894735,0.698288640344967,0.0,1.0,0.0,0.0,0.0,0.5,0.065793074093217,0.8732394366197184,0.42857142857142855,0.24816204625516924
937,0.0,1.0,1.0,0.0,0.0,1.0,0.11184210526315788,0.0032340654898261683,1.0,1.0,1.0,1.0,0.0,1.0,0.022620169651272386,0.014084507042253521,0.8571428571428571,0.0005032492396560401
938,0.15714285714285714,1.0,1.0,0.0,0.0,1.0,1.0,0.17746934375421103,1.0,1.0,1.0,1.0,0.0,1.0,0.09134464341815897,0.16901408450704225,0.8571428571428571,0.03586744852635494
939,0.04285714285714286,1.0,0.0,0.0,0.5,0.6666666666666666,0.24342105263157895,0.02856757849346449,0.0,0.0,1.0,0.0,0.0,0.5,0.04005655042412818,0.0,0.2857142857142857,0.013886761627610149
940,0.5857142857142857,0.0,1.0,1.0,0.0,1.0,0.6381578947368421,0.656111036248484,0.0,1.0,1.0,0.0,0.0,0.5,0.09638256810735604,0.5915492957746479,0.5714285714285714,0.18643743299126972
941,0.17142857142857143,1.0,0.0,0.0,1.0,0.3333333333333333,0.26973684210526316,0.10335534294569464,1.0,1.0,1.0,1.0,0.0,0.0,0.043427825708692816,0.0,0.7142857142857142,0.02438479603818859
942,0.04285714285714286,1.0,0.0,1.0,1.0,1.0,0.09868421052631579,0.016574585635359115,1.0,1.0,0.0,1.0,0.0,0.5,0.019085768143261073,0.0,0.7142857142857142,0.0038354520855669576
943,0.9714285714285714,0.0,1.0,1.0,0.0,0.3333333333333333,0.5855263157894737,0.9999999999999999,1.0,0.0,1.0,1.0,0.0,0.5,0.08836345258096681,0.971830985915493,0.7142857142857142,0.23670674426915814
944,0.2571428571428571,1.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.25576067915375283,0.0,1.0,0.0,0.0,0.0,0.5,0.08165087553946128,0.0,0.42857142857142855,0.09097871036912238
945,0.014285714285714285,1.0,0.0,1.0,0.5,0.6666666666666666,0.5197368421052632,0.28783182859452905,0.0,1.0,1.0,1.0,1.0,0.5,0.9999999999999999,0.0,0.7142857142857142,0.06806810639710012
946,0.15714285714285714,1.0,1.0,0.0,0.0,0.6666666666666666,0.05921052631578946,0.046893949602479446,1.0,0.0,1.0,0.0,0.0,0.5,0.015237197612315425,0.16901408450704225,0.5714285714285714,0.013325164650022975
947,0.07142857142857142,1.0,1.0,0.0,0.0,1.0,0.5789473684210527,0.08785877914027758,1.0,0.0,0.0,0.0,1.0,0.0,0.09142318567389256,0.08450704225352113,0.42857142857142855,0.031340940419666105
948,0.09999999999999999,1.0,1.0,1.0,0.0,0.6666666666666666,0.39473684210526316,0.08597224093787897,1.0,0.0,1.0,1.0,1.0,0.0,0.06361922714420358,0.11267605633802817,0.8571428571428571,0.017296457562960856
949,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.3157894736842105,0.4588330413690877,1.0,0.0,1.0,1.0,0.0,0.0,0.049989835708081534,0.7183098591549296,0.5714285714285714,0.1303798437739317
950,0.14285714285714285,1.0,0.0,1.0,0.5,0.6666666666666666,0.6052631578947368,0.16305080177873602,1.0,1.0,0.0,0.0,1.0,0.5,0.09168023305629337,0.0,0.5714285714285714,0.04633175065094195
951,0.8857142857142858,1.0,1.0,1.0,0.0,0.0,0.4407894736842105,0.733728608004312,0.0,0.0,1.0,1.0,0.0,0.0,0.06847388657002228,0.8873239436619719,0.7142857142857142,0.1736547199673253
952,0.8,1.0,1.0,0.0,0.5,0.6666666666666666,0.09210526315789472,0.25360463549386875,1.0,0.0,0.0,0.0,0.0,0.5,0.018155662483258096,0.056338028169014086,0.42857142857142855,0.09021289630877623
953,0.15714285714285714,1.0,1.0,1.0,0.0,0.3333333333333333,0.3421052631578947,0.11305753941517314,0.0,0.0,1.0,0.0,0.0,1.0,0.053801445177505486,0.16901408450704225,0.5714285714285714,0.03212589983152091
954,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.021156178412612855,1.0,1.0,0.0,1.0,1.0,0.5,0.06738925541941565,0.028169014084507043,0.42857142857142855,0.007648567927707153
955,0.09999999999999999,0.0,0.0,1.0,0.0,0.3333333333333333,0.5921052631578947,0.11453981943134346,0.0,0.0,1.0,1.0,1.0,1.0,0.0885956644674835,0.11267605633802817,0.42857142857142855,0.04081788941644968
956,0.14285714285714285,1.0,1.0,1.0,0.0,0.6666666666666666,0.18421052631578946,0.06953240803126262,0.0,1.0,0.0,0.0,0.0,0.5,0.03221660526090309,0.15492957746478875,0.5714285714285714,0.01975800275693062
957,0.7428571428571429,0.0,1.0,0.0,0.0,0.6666666666666666,0.5263157894736842,0.7069128149845034,1.0,0.0,1.0,1.0,0.0,0.5,0.08034428182739672,0.7464788732394366,0.5714285714285714,0.20087302802879461
958,0.12857142857142856,1.0,1.0,1.0,0.0,0.6666666666666666,0.5263157894736842,0.13273143781161567,0.0,1.0,1.0,1.0,1.0,1.0,0.08096135721017908,0.14084507042253522,0.8571428571428571,0.02678708181082205
959,0.09999999999999999,1.0,1.0,1.0,1.0,0.3333333333333333,0.08552631578947367,0.033822934914432015,1.0,1.0,0.0,1.0,0.0,0.5,0.01802544769085768,0.0,0.8571428571428571,0.006711813228890882
960,0.49999999999999994,0.0,1.0,1.0,0.5,0.6666666666666666,0.013157894736842118,0.10308583748820913,0.0,0.0,0.0,0.0,0.0,0.0,0.0071997067755785946,0.04225352112676056,0.2857142857142857,0.049178026241895136
961,0.1857142857142857,1.0,0.0,0.0,0.0,0.0,0.38815789473684215,0.14337690338229347,0.0,1.0,1.0,0.0,0.0,0.5,0.05937794533459001,0.1971830985915493,0.42857142857142855,0.05106065247357942
962,0.7571428571428571,1.0,1.0,1.0,0.0,0.3333333333333333,0.5197368421052632,0.7166150114539819,1.0,0.0,1.0,1.0,0.0,1.0,0.07986874716375188,0.7605633802816901,0.8571428571428571,0.14529680764938843
963,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.368421052631579,0.21223554776984233,0.0,0.0,0.0,0.0,0.0,0.5,0.05812126924285266,0.29577464788732394,0.2857142857142857,0.10087047531526011
964,0.7000000000000001,0.0,0.0,1.0,0.0,0.6666666666666666,0.5394736842105263,0.6800970219646948,0.0,0.0,1.0,1.0,0.0,1.0,0.08220546654099906,0.7042253521126761,0.42857142857142855,0.24170049012099862
965,0.5428571428571429,1.0,1.0,0.0,0.5,0.3333333333333333,0.4144736842105263,0.4310739792480797,0.0,1.0,0.0,0.0,0.0,0.5,0.06445298339737549,0.04225352112676056,0.42857142857142855,0.15324896615101855
966,0.2714285714285714,1.0,1.0,0.0,1.0,0.3333333333333333,0.4342105263157895,0.22813636976148766,0.0,0.0,0.0,1.0,0.0,0.5,0.06724787935909518,0.0,0.42857142857142855,0.08116671772093735
967,0.0857142857142857,0.0,1.0,1.0,0.5,1.0,0.019736842105263164,0.019404392938957012,1.0,0.0,0.0,1.0,0.0,1.0,0.008078632018311566,0.0,0.5714285714285714,0.005513861234492265
968,0.11428571428571427,1.0,1.0,1.0,0.0,1.0,0.05921052631578946,0.03368818218568926,0.0,1.0,1.0,0.0,0.0,0.5,0.014451775054979576,0.1267605633802817,0.7142857142857142,0.007887884821565324
969,0.0,0.0,0.0,0.0,1.0,1.0,0.48026315789473684,0.009702196469478506,0.0,0.0,0.0,1.0,1.0,0.5,0.06786050895381715,0.0,0.14285714285714285,0.007696431306478787
970,0.35714285714285715,1.0,1.0,0.0,0.0,0.3333333333333333,0.506578947368421,0.33607330548443604,0.0,1.0,1.0,1.0,0.0,0.5,0.07772058290437178,0.36619718309859156,0.7142857142857142,0.07949149946393017
971,0.5285714285714286,1.0,1.0,1.0,1.0,1.0,0.36184210526315785,0.37771189866594795,0.0,1.0,1.0,0.0,0.0,0.0,0.05667443821618136,0.014084507042253521,0.7142857142857142,0.08935135549088681
