,Tenure,MonthlyCharges,Charges_Per_Tenure,average_charge_per_service,TotalCharges,renewal,Contract,Total_Services_Added,PaymentMethod
2878,0.9142857142857143,0.5657894736842105,0.08598564489233669,0.21772093735640988,0.9198221263980595,0.9154929577464789,0.0,0.7142857142857142,0.3333333333333333
2216,0.39999999999999997,0.631578947368421,0.09571321784913386,0.15985411242150407,0.44966985581458024,0.028169014084507043,0.5,0.42857142857142855,0.0
1973,0.11428571428571427,0.5460526315789473,0.08210283799350718,0.04301960483994486,0.1207384449535103,0.1267605633802817,0.0,0.42857142857142855,0.0
272,0.7714285714285715,0.2763157894736842,0.044349241710221914,0.21376423137795475,0.45061312491577954,0.7746478873239436,0.0,0.2857142857142857,0.0
1586,0.09999999999999999,0.5855263157894737,0.08918473138548538,0.041057206310307855,0.11521358307505726,0.11267605633802817,0.0,0.42857142857142855,1.0
521,0.42857142857142855,0.625,0.09482837250311635,0.16952251493337417,0.4768899070206171,0.4366197183098592,0.0,0.42857142857142855,1.0
522,0.22857142857142856,0.45394736842105265,0.06963463990685811,0.05667024046561495,0.1994340385392804,0.23943661971830987,0.0,0.5714285714285714,0.0
3399,0.6571428571428571,0.4276315789473685,0.06621613491888423,0.18900291009342932,0.5317342676189193,0.6619718309859155,0.0,0.42857142857142855,0.3333333333333333
350,0.9285714285714286,0.4144736842105263,0.06480450118527403,0.26089370500842396,0.7341328661905403,0.9295774647887324,0.0,0.42857142857142855,0.0
3519,0.8571428571428572,0.032894736842105254,0.009826795012438001,0.07078036452749273,0.19889502762430938,0.8591549295774648,0.0,0.42857142857142855,0.3333333333333333
1650,0.9,0.506578947368421,0.0773150329877474,0.19557614744473373,0.8263037326505861,0.9014084507042254,0.0,0.7142857142857142,0.6666666666666666
2918,0.44285714285714284,0.2894736842105263,0.04680136663524976,0.09696163271557666,0.27260477024659746,0.4507042253521127,0.0,0.42857142857142855,0.0
2952,0.8857142857142858,0.2236842105263158,0.03698218212827072,0.15999770255781898,0.4500741140008085,0.028169014084507043,1.0,0.42857142857142855,0.6666666666666666
651,0.42857142857142855,0.11184210526315788,0.02073515551366635,0.03507428396385358,0.14849750707451825,0.4366197183098592,0.0,0.7142857142857142,0.6666666666666666
1283,0.2571428571428571,0.2828947368421052,0.04563718438414604,0.04487670393628427,0.15793019808651124,0.26760563380281693,0.0,0.5714285714285714,0.0
3228,0.7571428571428571,0.5657894736842105,0.08575068942646699,0.21653392556287332,0.762026681040291,0.028169014084507043,1.0,0.5714285714285714,0.3333333333333333
3470,0.8571428571428572,0.42105263157894735,0.06585188733177794,0.3259559912186654,0.6875084220455464,0.028169014084507043,1.0,0.2857142857142857,0.6666666666666666
1281,0.8857142857142858,0.07236842105263158,0.015753332435707555,0.061207688773165875,0.2588599919148363,0.028169014084507043,1.0,0.7142857142857142,0.6666666666666666
1732,0.21428571428571427,0.5197368421052632,0.07999528746465598,0.07518379537448308,0.21129227866864303,0.22535211267605634,0.0,0.42857142857142855,0.0
1510,0.6571428571428571,0.09868421052631579,0.019491848316521947,0.061877776075968755,0.21776040964829538,0.014084507042253521,1.0,0.5714285714285714,0.6666666666666666
2716,1.0,0.10526315789473684,0.01981919793975919,0.11850015316281207,0.33324349818083815,0.028169014084507043,1.0,0.42857142857142855,0.6666666666666666
168,0.9571428571428572,0.3486842105263158,0.05519210511725897,0.9440955735947312,0.6629834254143646,0.9577464788732395,0.0,0.0,0.3333333333333333
3475,0.8142857142857143,0.3355263157894737,0.05289414670610029,0.19412429162199418,0.5461528095943943,0.8169014084507042,0.0,0.42857142857142855,0.6666666666666666
962,0.7571428571428571,0.5197368421052632,0.07986874716375188,0.14529680764938843,0.7166150114539819,0.7605633802816901,0.0,0.8571428571428571,0.3333333333333333
945,0.014285714285714285,0.5197368421052632,0.9999999999999999,0.06806810639710012,0.28783182859452905,0.0,0.5,0.7142857142857142,0.6666666666666666
462,0.0857142857142857,0.1776315789473684,0.03042951393564023,0.009802419972430693,0.04177334591025468,0.0,1.0,0.7142857142857142,0.3333333333333333
2636,0.45714285714285713,0.6578947368421053,0.0988775597635164,0.1497166487976719,0.52688316938418,0.014084507042253521,1.0,0.5714285714285714,0.6666666666666666
328,0.6714285714285715,0.4605263157894737,0.0716894439208294,0.1374061877776076,0.58064950815254,0.676056338028169,0.0,0.7142857142857142,1.0
1468,0.5428571428571429,0.35526315789473684,0.05558375021145992,0.0902767141471384,0.38161972779948794,0.5492957746478874,0.0,0.7142857142857142,0.6666666666666666
2121,0.7714285714285715,0.18421052631578946,0.03197669437066233,0.16768775208046152,0.35332165476350896,0.028169014084507043,1.0,0.2857142857142857,0.6666666666666666
367,0.21428571428571427,0.13815789473684212,0.026920358152686147,0.025539898912544032,0.08988007007141893,0.22535211267605634,0.0,0.5714285714285714,0.3333333333333333
3236,0.3857142857142857,0.30263157894736836,0.04867375791032718,0.11676111706744269,0.24578897722678883,0.3943661971830986,0.0,0.2857142857142857,0.3333333333333333
2833,0.07142857142857142,0.42105263157894735,0.0666038328620798,0.04809312298973809,0.06656784799892197,0.08450704225352113,0.0,0.14285714285714285,1.0
3473,0.3714285714285714,0.0394736842105263,0.011205361817991411,0.032920431919130036,0.09230561918878856,0.38028169014084506,0.0,0.42857142857142855,1.0
2293,0.3,0.368421052631579,0.057878502270585205,0.10533772400061266,0.2216682387818353,0.3098591549295775,0.0,0.2857142857142857,0.3333333333333333
772,0.8857142857142858,0.2763157894736842,0.045479706177161405,0.1871841017001072,0.5266136639266945,0.8873239436619719,0.0,0.42857142857142855,0.6666666666666666
3030,0.6142857142857143,0.5,0.07638591380344444,0.15959565017613722,0.5616493733998114,0.619718309859155,0.0,0.5714285714285714,0.0
3353,0.04285714285714286,0.07894736842105263,0.01649387370405278,0.00750497779139225,0.015092305619188787,0.056338028169014086,0.0,0.2857142857142857,0.6666666666666666
2948,0.22857142857142856,0.6447368421052632,0.09724455286355824,0.07573901056823402,0.2665408974531734,0.23943661971830987,0.0,0.5714285714285714,0.6666666666666666
498,0.4857142857142857,0.17105263157894737,0.029487006866837216,0.07532738551079798,0.2116965368548713,0.49295774647887325,0.0,0.42857142857142855,1.0
2643,0.8857142857142858,0.4605263157894737,0.07136124949508549,0.26998774697503447,0.7597358846516642,0.07042253521126761,0.5,0.42857142857142855,0.3333333333333333
435,0.34285714285714286,0.26973684210526316,0.04339302544769086,0.04735921784857303,0.2003773076404797,0.014084507042253521,1.0,0.7142857142857142,0.0
365,0.3142857142857143,0.09210526315789472,0.018440355693972052,0.03641445856945934,0.10214256838700982,0.014084507042253521,0.5,0.42857142857142855,0.0
2501,0.8285714285714286,0.5197368421052632,0.07950606239716289,0.15817889416449687,0.7800835466918205,0.8309859154929577,0.0,0.8571428571428571,0.0
276,0.35714285714285715,0.48026315789473684,0.07434930761980715,0.15358400980241999,0.32354130171135964,0.36619718309859156,0.0,0.2857142857142857,0.6666666666666666
2846,0.8142857142857143,0.32894736842105265,0.052487893659202436,0.19292770715270333,0.5427839913758253,0.028169014084507043,1.0,0.42857142857142855,0.3333333333333333
2827,0.9,0.2894736842105263,0.046683553251649385,0.1551539286261296,0.5460180568656515,0.9014084507042254,0.0,0.5714285714285714,0.6666666666666666
2284,0.5428571428571429,0.02631578947368421,0.008917566881751611,0.08705391330984837,0.12141220859722408,0.5492957746478874,0.0,0.14285714285714285,1.0
407,0.09999999999999999,0.6447368421052632,0.0983741753063148,0.09011716955123296,0.12572429591699233,0.11267605633802817,0.0,0.14285714285714285,0.0
2682,0.7285714285714286,0.21052631578947364,0.03565214239106793,0.128455735947312,0.36127206575933163,0.028169014084507043,1.0,0.42857142857142855,1.0
1957,0.44285714285714284,0.24999999999999997,0.04091069745523091,0.05808061469341911,0.24565422449804608,0.4507042253521127,0.0,0.7142857142857142,0.6666666666666666
844,0.8142857142857143,0.21710526315789472,0.036302772270792025,0.19385306580895492,0.4085702735480393,0.8169014084507042,0.0,0.2857142857142857,1.0
1694,0.7571428571428571,0.2828947368421052,0.04529270080636716,0.15985411242150407,0.44966985581458024,0.056338028169014086,0.5,0.42857142857142855,1.0
3441,0.7000000000000001,0.44736842105263164,0.06953817153628652,0.1395121764435595,0.589543188249562,0.028169014084507043,1.0,0.7142857142857142,0.6666666666666666
3085,0.6142857142857143,1.0,0.009360808842429954,0.04986406800428856,0.14000808516372457,0.04225352112676056,0.5,0.42857142857142855,0.6666666666666666
2202,0.11428571428571427,0.5197368421052632,0.07854225573358466,0.02342297004573004,0.11615685217625656,0.0,1.0,0.8571428571428571,0.0
1811,0.8142857142857143,0.44736842105263164,0.06979427345705093,0.13914294466446403,0.6862956474868616,0.8169014084507042,0.0,0.8571428571428571,0.3333333333333333
2804,0.41428571428571426,0.5526315789473684,0.08444863336475023,0.14822331137999695,0.41692494273009023,0.4225352112676056,0.0,0.42857142857142855,0.6666666666666666
2257,0.5428571428571429,0.631578947368421,0.09635322264916986,0.17303568693521215,0.608947581188519,0.014084507042253521,1.0,0.5714285714285714,0.6666666666666666
855,0.6285714285714286,0.368421052631579,0.058058435438265776,0.10801807321182418,0.4565422449804608,0.6338028169014085,0.0,0.7142857142857142,0.6666666666666666
3560,0.9571428571428572,0.4078947368421053,0.0638825747075456,0.35435492928983514,0.7474733863360733,0.9577464788732395,0.0,0.2857142857142857,0.0
78,0.0857142857142857,0.4671052631578947,0.07351555136663525,0.03028794608669015,0.08489421910793692,0.0,0.5,0.42857142857142855,0.6666666666666666
944,0.2571428571428571,1.0,0.08165087553946128,0.09097871036912238,0.25576067915375283,0.0,1.0,0.42857142857142855,0.3333333333333333
199,0.39999999999999997,0.20394736842105263,0.03376775325814944,0.13778909480778068,0.1928311548308853,0.4084507042253521,0.0,0.14285714285714285,1.0
3113,0.12857142857142856,0.5,0.07615457115928369,0.03576351661816511,0.12585904864573508,0.0,0.5,0.5714285714285714,1.0
1432,0.8428571428571429,0.6447368421052632,0.09756519007225888,0.26945167713279217,0.9482549521627812,0.028169014084507043,1.0,0.5714285714285714,1.0
801,0.6857142857142857,0.24342105263157895,0.03983534978553155,0.08743682034002144,0.36962673494138254,0.6901408450704225,0.0,0.7142857142857142,0.6666666666666666
2259,0.7428571428571429,0.2302631578947368,0.03805594579695197,0.10981773625363761,0.38647082603422717,0.7464788732394366,0.0,0.5714285714285714,0.0
1999,0.8428571428571429,0.48684210526315785,0.07529060634621426,0.21515546025425025,0.7571755828055518,0.8450704225352113,0.0,0.5714285714285714,0.3333333333333333
1564,0.8571428571428572,0.2236842105263158,0.03717495094327962,0.12429162199417981,0.43740735749898935,0.028169014084507043,1.0,0.5714285714285714,1.0
231,0.35714285714285715,0.09868421052631579,0.019828898716740373,0.03434676060652474,0.12087319768225305,0.028169014084507043,0.5,0.5714285714285714,0.0
1392,0.6714285714285715,0.506578947368421,0.07744266415331448,0.17621381528564867,0.6201320576741679,0.028169014084507043,1.0,0.5714285714285714,0.3333333333333333
1775,0.05714285714285714,0.5855263157894737,0.08746465598491988,0.025022974421810385,0.07007141894623364,0.07042253521126761,0.0,0.42857142857142855,0.6666666666666666
2578,0.9857142857142858,0.02631578947368421,0.008913423993537093,0.044373454696628234,0.21937744239320844,0.07042253521126761,0.5,0.8571428571428571,0.0
2153,0.14285714285714285,0.625,0.0939079770371005,0.047327308929391944,0.1665543727260477,0.15492957746478875,0.0,0.5714285714285714,0.6666666666666666
2110,0.07142857142857142,0.2763157894736842,0.04304115614200439,0.013172001837953744,0.04635493868750842,0.0,0.5,0.5714285714285714,0.0
1517,0.35714285714285715,0.0394736842105263,0.010947582106865802,0.0207152703323633,0.08785877914027758,0.36619718309859156,0.0,0.7142857142857142,0.0
2586,0.9571428571428572,0.10526315789473684,0.020236181183123578,0.09182110583550314,0.32313704352513134,0.9577464788732395,0.0,0.5714285714285714,0.0
1442,0.17142857142857143,0.4671052631578947,0.0706880301602262,0.043766273548782354,0.1540223689529713,0.0,1.0,0.5714285714285714,0.6666666666666666
3578,0.7142857142857143,0.32894736842105265,0.05255862948383877,0.16976183182723234,0.4775636706643309,0.7183098591549296,0.0,0.42857142857142855,0.0
1143,0.6428571428571429,0.5789473684210527,0.08806294308076876,0.15715780875070198,0.6640614472443066,0.647887323943662,0.0,0.7142857142857142,0.6666666666666666
3335,1.0,0.06578947368421054,0.014323452496316256,0.0986847143513555,0.27745586848133674,1.0,0.0,0.42857142857142855,0.0
191,0.7428571428571429,0.05263157894736842,0.013141749506517524,0.07034959411854802,0.19768225306562456,0.7464788732394366,0.0,0.42857142857142855,1.0
104,0.7000000000000001,0.11184210526315788,0.021206409048067858,0.057697707663246035,0.244037191753133,0.056338028169014086,0.5,0.7142857142857142,0.3333333333333333
3480,0.44285714285714284,0.1513157894736842,0.027067624882186614,0.051807321182416904,0.18232044198895028,0.028169014084507043,0.5,0.5714285714285714,0.3333333333333333
3426,0.6571428571428571,0.5,0.07620269917981831,0.21283887272170318,0.5988411265328123,0.6619718309859155,0.0,0.42857142857142855,1.0
2303,0.8428571428571429,0.5723684210526315,0.08766886584982721,0.24532853423188852,0.8633607330548443,0.8450704225352113,0.0,0.5714285714285714,0.6666666666666666
1987,0.6428571428571429,0.45394736842105265,0.06988894808015408,0.25824526471639353,0.5445357768494812,0.647887323943662,0.0,0.2857142857142857,0.6666666666666666
1454,0.9428571428571428,0.4736842105263158,0.07295286057929017,0.2339561954357482,0.8233391726182454,0.943661971830986,0.0,0.5714285714285714,0.6666666666666666
1993,0.9285714285714286,0.5526315789473684,0.08473995373147117,0.2182952979016695,0.9222476755154291,0.028169014084507043,1.0,0.7142857142857142,0.6666666666666666
1350,0.9,0.44736842105263164,0.06928899622997173,0.35690764282432225,0.7528634954857836,0.9014084507042254,0.0,0.2857142857142857,0.6666666666666666
2859,0.39999999999999997,0.5855263157894737,0.08856316422373169,0.09937075611374892,0.42002425549117367,0.028169014084507043,0.5,0.7142857142857142,0.6666666666666666
2787,0.3,0.5723684210526315,0.08765315739868049,0.07457752591004237,0.3153213852580515,0.3098591549295775,0.0,0.7142857142857142,0.0
2114,0.9285714285714286,0.5986842105263158,0.09083768885842401,0.3481486445091132,0.9797870906885864,0.07042253521126761,0.5,0.42857142857142855,0.6666666666666666
2422,0.8714285714285714,0.5986842105263158,0.090435073424341,0.26049165262674223,0.916722813636976,0.8732394366197184,0.0,0.5714285714285714,0.6666666666666666
2272,1.0,0.17105263157894737,0.029483214081852095,0.1533446929085618,0.43134348470556527,1.0,0.0,0.42857142857142855,0.3333333333333333
2389,0.15714285714285714,0.1776315789473684,0.03031731071316368,0.02598024199724307,0.0727664735210888,0.0,1.0,0.42857142857142855,0.6666666666666666
3656,0.3142857142857143,0.1644736842105263,0.02819325492767282,0.047805942717108287,0.13421371782778602,0.014084507042253521,0.5,0.42857142857142855,0.3333333333333333
2131,0.42857142857142855,0.493421052631579,0.07652549329603842,0.0936271506611528,0.39576876431747743,0.014084507042253521,1.0,0.7142857142857142,0.0
2683,0.42857142857142855,0.21052631578947364,0.03578486516068225,0.10227446775922806,0.215200107802183,0.4366197183098592,0.0,0.2857142857142857,0.6666666666666666
3149,0.6,0.4013157894736842,0.06233697915525063,0.1644011334048093,0.46247136504514214,0.014084507042253521,1.0,0.42857142857142855,0.6666666666666666
994,0.5857142857142857,0.24342105263157895,0.04048292266953907,0.07579006483892378,0.3204419889502762,0.5915492957746479,0.0,0.7142857142857142,0.3333333333333333
464,0.12857142857142856,0.4144736842105263,0.065315739868049,0.0526241895134528,0.110362484840318,0.0,1.0,0.2857142857142857,0.0
2843,0.42857142857142855,0.21052631578947364,0.03514639263020279,0.06034614795527646,0.21237030049858507,0.028169014084507043,0.5,0.5714285714285714,0.3333333333333333
1459,0.5714285714285715,0.4013157894736842,0.06298705776878692,0.1263593199571144,0.4446840048510982,0.5774647887323944,0.0,0.5714285714285714,0.6666666666666666
3391,0.14285714285714285,0.39473684210526316,0.06100591208979522,0.027097054168581203,0.11480932488882899,0.15492957746478875,0.0,0.7142857142857142,0.3333333333333333
2004,0.014285714285714285,0.4276315789473685,0.06927426955702168,0.00784002144279369,0.021695189327583884,0.0,0.5,0.42857142857142855,0.6666666666666666
1236,0.49999999999999994,0.3421052631578947,0.05435124096764059,0.09825394394241078,0.34577550195391454,0.5070422535211268,0.0,0.5714285714285714,0.6666666666666666
2266,0.2714285714285714,0.20394736842105263,0.033176248821866164,0.03714198192678818,0.13071014688047433,0.28169014084507044,0.0,0.5714285714285714,0.6666666666666666
1490,0.6142857142857143,0.26315789473684215,0.042905492245737295,0.06214102465921274,0.35103085837488207,0.014084507042253521,1.0,1.0,0.3333333333333333
212,0.6285714285714286,0.3486842105263158,0.054518797779872244,0.10262546587022005,0.4337690338229349,0.6338028169014085,0.0,0.7142857142857142,0.0
1036,0.9142857142857143,0.4144736842105263,0.06439498296237221,0.2555808699647726,0.7191753133000943,0.07042253521126761,0.5,0.42857142857142855,1.0
3627,0.7714285714285715,0.631578947368421,0.11421472024676549,0.4739495583805586,0.9999999999999999,0.7746478873239436,0.0,0.2857142857142857,1.0
900,0.3714285714285714,0.506578947368421,0.07770447167242643,0.1656455812528718,0.34900956744374073,0.028169014084507043,0.5,0.2857142857142857,1.0
3370,0.9,0.5131578947368421,0.07881715362865221,0.17034986762356957,0.8400485109823473,0.9014084507042254,0.0,0.8571428571428571,0.6666666666666666
3043,0.2571428571428571,0.20394736842105263,0.03502157845131207,0.06149486904579568,0.12909311413556124,0.26760563380281693,0.0,0.2857142857142857,1.0
741,0.0,0.13157894736842105,0.028275212064090477,0.001148721090519222,0.0040425818622827105,0.014084507042253521,0.0,0.5714285714285714,0.6666666666666666
3292,0.9857142857142858,0.09868421052631579,0.019442574390736496,0.23150559044264052,0.32475407627004443,0.9859154929577465,0.0,0.14285714285714285,0.6666666666666666
3300,0.35714285714285715,0.2763157894736842,0.04549409120568404,0.07695474038903355,0.21627812963212503,0.36619718309859156,0.0,0.42857142857142855,1.0
2015,0.014285714285714285,0.05921052631578946,0.018850141376060323,0.0020676979629345995,0.007276647352108881,0.0,1.0,0.5714285714285714,0.0
1206,0.5714285714285715,0.18421052631578946,0.03151651686168134,0.07393934752642059,0.2602075192022638,0.014084507042253521,1.0,0.5714285714285714,0.6666666666666666
509,0.8857142857142858,0.5921052631578947,0.09045075774576244,0.22052892224434575,0.9316803665274221,0.8873239436619719,0.0,0.7142857142857142,1.0
597,0.4714285714285714,0.13815789473684212,0.024810112546432332,0.0432110583550314,0.1828594529039213,0.47887323943661975,0.0,0.7142857142857142,0.6666666666666666
1626,0.3714285714285714,0.48026315789473684,0.07355045903585017,0.1184044264052688,0.33297399272335265,0.028169014084507043,0.5,0.42857142857142855,1.0
981,0.32857142857142857,0.24999999999999997,0.04064561734213006,0.0432110583550314,0.1828594529039213,0.3380281690140845,0.0,0.7142857142857142,0.6666666666666666
1309,0.3142857142857143,0.38815789473684215,0.06064828094906363,0.05696380252208097,0.24093787899204958,0.014084507042253521,0.5,0.7142857142857142,0.6666666666666666
3297,0.2571428571428571,0.4276315789473685,0.06657076243861303,0.061035380609588,0.21479584961595471,0.26760563380281693,0.0,0.5714285714285714,0.6666666666666666
518,0.1857142857142857,0.2302631578947368,0.03695974148377541,0.07078036452749273,0.09850424471095538,0.1971830985915493,0.0,0.14285714285714285,1.0
1322,0.0,0.44736842105263164,0.05937794533459001,0.001920916934701588,0.008489421910793693,0.014084507042253521,0.0,0.7142857142857142,0.0
767,1.0,0.5657894736842105,0.08550264831211586,0.35532815132485834,0.9999999999999999,0.028169014084507043,1.0,0.42857142857142855,0.6666666666666666
2480,0.42857142857142855,0.09868421052631579,0.018758931014563253,0.04976834124674529,0.13973857970623904,0.014084507042253521,1.0,0.42857142857142855,1.0
2582,0.9857142857142858,0.42105263157894735,0.06536959741483775,0.2787467452902435,0.7843956340115886,0.9859154929577465,0.0,0.42857142857142855,1.0
421,0.7857142857142857,0.1776315789473684,0.03111956375387101,0.10028335120232808,0.35291739657728066,0.028169014084507043,1.0,0.5714285714285714,0.6666666666666666
123,0.04285714285714286,0.5197368421052632,0.08105560791705937,0.018609281666411397,0.05201455329470422,0.0,1.0,0.42857142857142855,0.0
1844,0.8,0.3355263157894737,0.05296228318203615,0.1526650329300046,0.5372591294973723,0.8028169014084507,0.0,0.5714285714285714,0.0
1272,0.8857142857142858,0.4407894736842105,0.0683242822733869,0.12986770562107522,0.7323810807168845,0.8873239436619719,0.0,1.0,1.0
3334,0.05714285714285714,0.11842105263157895,0.021677662582469365,0.008318655230510032,0.023042716615011453,0.07042253521126761,0.0,0.42857142857142855,0.6666666666666666
819,0.5857142857142857,0.2302631578947368,0.038440824020465864,0.08757083780058202,0.30817949063468536,0.5915492957746479,0.0,0.5714285714285714,1.0
100,0.4857142857142857,0.625,0.09454692338763969,0.1526650329300046,0.5372591294973723,0.028169014084507043,0.5,0.5714285714285714,0.0
3294,0.17142857142857143,0.1513157894736842,0.02617269629522221,0.016790473273089294,0.07128419350491846,0.014084507042253521,0.5,0.7142857142857142,0.3333333333333333
3660,0.7857142857142857,0.44736842105263164,0.06920694762353574,0.18693521213049472,0.6578628217221398,0.028169014084507043,1.0,0.5714285714285714,0.6666666666666666
2852,0.49999999999999994,0.3157894736842105,0.05105246622683003,0.09342931536223005,0.32879665813232717,0.014084507042253521,1.0,0.5714285714285714,1.0
3460,0.6428571428571429,0.6578947368421053,0.09918862434946522,0.3495047735743095,0.7372321789516237,0.647887323943662,0.0,0.2857142857142857,0.6666666666666666
1103,0.5285714285714286,0.4407894736842105,0.06808373431221787,0.10402945831418797,0.4396981538876162,0.5352112676056339,0.0,0.7142857142857142,0.3333333333333333
1465,0.34285714285714286,0.2763157894736842,0.044524033930254475,0.04831648542400572,0.2044198895027624,0.35211267605633806,0.0,0.7142857142857142,1.0
2759,0.6,0.29605263157894735,0.04719110974727659,0.2631911471894624,0.36935722948389704,0.6056338028169014,0.0,0.14285714285714285,0.0
2994,0.9285714285714286,0.5263157894736842,0.08022734412932339,0.31258615408178897,0.8796658132327179,0.9295774647887324,0.0,0.42857142857142855,0.6666666666666666
1554,0.8428571428571429,0.12499999999999997,0.022950047125353437,0.07288635319344464,0.30817949063468536,0.8450704225352113,0.0,0.7142857142857142,0.6666666666666666
3049,0.1857142857142857,0.5197368421052632,0.0806516763161438,0.05284117016388421,0.18595876566500472,0.0,1.0,0.5714285714285714,0.0
3102,0.21428571428571427,0.07894736842105263,0.01614043355325165,0.02329989278603155,0.06522032071149439,0.0,1.0,0.42857142857142855,1.0
2889,0.5857142857142857,0.07236842105263158,0.014990350522867017,0.05958033389493031,0.16736288909850425,0.5915492957746479,0.0,0.42857142857142855,1.0
982,0.7142857142857143,0.26315789473684215,0.042560662342222465,0.11498698116097411,0.4046624444144994,0.028169014084507043,1.0,0.5714285714285714,0.3333333333333333
456,0.21428571428571427,0.08552631578947367,0.01849670122525919,0.014178500317265827,0.07061042986120468,0.014084507042253521,0.5,0.8571428571428571,0.6666666666666666
2851,0.35714285714285715,1.0,0.2563256724425433,0.23670674426915814,0.9999999999999999,0.028169014084507043,0.5,0.7142857142857142,0.6666666666666666
2775,1.0,0.13815789473684212,0.025222020151066622,0.1102772246898453,0.38808785877914026,1.0,0.0,0.5714285714285714,0.3333333333333333
2654,0.9857142857142858,0.013157894736842118,0.007365019523360709,0.04818884974728136,0.2038808785877914,0.07042253521126761,0.5,0.7142857142857142,0.6666666666666666
381,0.5428571428571429,0.06578947368421054,0.01442760820706155,0.054171772093735644,0.1521358307505727,0.5492957746478874,0.0,0.42857142857142855,0.6666666666666666
3492,0.22857142857142856,0.4407894736842105,0.06841492487664246,0.0397238693302409,0.19646947850693974,0.0,1.0,0.8571428571428571,0.0
2591,0.8571428571428572,0.13157894736842105,0.023825342624495913,0.11414458569459335,0.32098099986524725,0.07042253521126761,0.5,0.42857142857142855,0.6666666666666666
2297,0.7571428571428571,0.381578947368421,0.0597619296959542,0.19953285342318886,0.5613798679423257,0.7605633802816901,0.0,0.42857142857142855,0.6666666666666666
1010,0.6571428571428571,0.4736842105263158,0.07285379108428419,0.11682493490580487,0.5763374208327718,0.014084507042253521,1.0,0.8571428571428571,0.3333333333333333
1918,0.17142857142857143,0.506578947368421,0.0783005872544044,0.059867514167560115,0.1681714054709608,0.18309859154929578,0.0,0.42857142857142855,0.6666666666666666
3739,0.9,0.013157894736842118,0.007319156456173422,0.052802879460866904,0.18582401293626194,0.9014084507042254,0.0,0.5714285714285714,0.6666666666666666
662,0.8,0.1513157894736842,0.026621690890751858,0.09166794302343391,0.32259803261016035,0.028169014084507043,1.0,0.5714285714285714,0.0
1498,0.8285714285714286,0.4276315789473685,0.06621511525743223,0.18980701485679277,0.6679692763778466,0.056338028169014086,0.5,0.5714285714285714,0.6666666666666666
1424,0.014285714285714285,0.3355263157894737,0.048067860508953814,0.003612089651299331,0.015631316534159816,0.028169014084507043,0.0,0.7142857142857142,0.6666666666666666
3392,0.9857142857142858,0.5723684210526315,0.08691261613033525,0.2841553070914382,0.9999999999999999,0.07042253521126761,0.5,0.5714285714285714,1.0
1849,0.3714285714285714,0.4407894736842105,0.06876810835340524,0.11184714351355492,0.31451286888559493,0.38028169014084506,0.0,0.42857142857142855,0.3333333333333333
3161,0.34285714285714286,0.019736842105263164,0.007728557964184729,0.0207152703323633,0.07290122624983154,0.028169014084507043,0.5,0.5714285714285714,0.3333333333333333
3601,0.45714285714285713,0.6118421052631579,0.09330819981149858,0.1779464695971818,0.5006063872793424,0.4647887323943662,0.0,0.42857142857142855,0.0
3374,0.5142857142857143,0.6513157894736842,0.09858114476399113,0.27949660489099915,0.5894084355208192,0.014084507042253521,1.0,0.2857142857142857,0.6666666666666666
3143,0.8857142857142858,0.5855263157894737,0.08917912122436156,0.2614872109051922,0.9202263845842877,0.028169014084507043,1.0,0.5714285714285714,0.6666666666666666
845,0.39999999999999997,0.506578947368421,0.07718807891059183,0.13257198652167254,0.3728608004312087,0.4084507042253521,0.0,0.42857142857142855,0.0
542,0.42857142857142855,0.24342105263157895,0.03958529688972667,0.08255475570531474,0.23204419889502761,0.028169014084507043,0.5,0.42857142857142855,0.0
1977,0.2857142857142857,0.30263157894736836,0.04824738566491629,0.06498889569612498,0.18258994744643578,0.0,1.0,0.42857142857142855,0.6666666666666666
2507,0.12857142857142856,0.4605263157894737,0.0709707822808671,0.04220592740082708,0.11844764856488342,0.0,0.5,0.42857142857142855,0.0
1402,0.9714285714285714,0.12499999999999997,0.023712931470174427,0.08568182978506152,0.3622153348605309,0.971830985915493,0.0,0.7142857142857142,0.6666666666666666
1196,0.6142857142857143,0.18421052631578946,0.031059892040099388,0.07857252259151477,0.27651259938013745,0.619718309859155,0.0,0.5714285714285714,0.0
1102,0.5857142857142857,0.3223684210526315,0.050850500426372236,0.108745596569153,0.38269774962943,0.04225352112676056,0.5,0.5714285714285714,0.3333333333333333
2513,0.22857142857142856,0.6052631578947368,0.09109053612019737,0.044479437892479705,0.2515833445627274,0.23943661971830987,0.0,1.0,0.3333333333333333
2226,0.32857142857142857,0.29605263157894735,0.04759660697455231,0.09825394394241078,0.2067106858913893,0.3380281690140845,0.0,0.2857142857142857,0.0
1972,0.24285714285714283,0.368421052631579,0.058383076761964595,0.06489316893858171,0.18232044198895028,0.0,1.0,0.42857142857142855,0.6666666666666666
2645,0.3857142857142857,0.4407894736842105,0.0681971186212468,0.09205085005360698,0.3239455598975879,0.3943661971830986,0.0,0.5714285714285714,0.3333333333333333
2335,0.6428571428571429,0.11184210526315788,0.021370323320903162,0.10712462347475367,0.22544131518663252,0.04225352112676056,0.5,0.2857142857142857,0.6666666666666666
2419,1.0,0.07894736842105263,0.016248290876266076,0.14101189564507072,0.2969950141490365,1.0,0.0,0.2857142857142857,0.3333333333333333
